time="2023-11-27T05:39:28.711903537-07:00" level=info msg="Reading the endpoints from the file: endpoints.json"
time="2023-11-27T05:40:00.680412338-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:00.734856807-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:00.788263275-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:00.842481631-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:00.896929536-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:00.949733083-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.005168038-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.058606106-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.113608401-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.166963333-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.221071337-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.274770843-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.327785421-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.385616127-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.440291989-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.492803021-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.548185337-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.601562544-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.656789024-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.70861176-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.764432783-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.816928075-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.877375795-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.925501804-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:01.979165888-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.033795188-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.086949687-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.140553748-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.1972205-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.250842736-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.303496162-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.356624609-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.412533106-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.464946658-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.51908-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.574729749-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.628396297-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.681984668-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.735908173-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.789822701-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.842713618-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.897109721-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:02.951062046-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.005998279-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.060408452-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.122474743-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.170158542-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.224233868-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.278697701-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.333208032-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.386668239-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.440390803-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.494141418-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.549561458-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.6020256-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.71095725-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.764075093-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.818163796-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:03.981133725-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:04.034412065-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:04.088490049-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:04.493942449-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:04.587356255-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:40:04.587406676-07:00" level=warning msg="Failed to invoke fibonacci-python-tracing.default.192.168.1.240.sslip.io:80, err=rpc error: code = DeadlineExceeded desc = context deadline exceeded"
time="2023-11-27T05:54:28.713049559-07:00" level=info msg="Issued / completed requests: 299623, 299517"
time="2023-11-27T05:54:28.713156265-07:00" level=info msg="Real / target RPS: 332.80 / 300"
time="2023-11-27T05:54:28.71318972-07:00" level=info msg="Experiment finished!"
time="2023-11-27T05:54:28.713219343-07:00" level=info msg="The measured latencies are saved in rps332.80_lat.csv"
